parkingServiceId,group,serviceName,price,date,quantity,amount
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,01.04.2025,14.0,933.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,02.04.2025,20.0,1333.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,03.04.2025,30.0,2000.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,04.04.2025,23.0,1533.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,05.04.2025,12.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,06.04.2025,3.0,200.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,07.04.2025,21.0,1400.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,08.04.2025,14.0,933.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,09.04.2025,17.0,1133.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,10.04.2025,18.0,1200.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,11.04.2025,15.0,1000.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,12.04.2025,17.0,1133.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,14.04.2025,33.0,2200.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,15.04.2025,23.0,1533.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,16.04.2025,26.0,1733.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,17.04.2025,40.0,2666.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,22.04.2025,41.0,2733.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,23.04.2025,28.0,1866.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,24.04.2025,32.0,2133.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,25.04.2025,30.0,2000.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,26.04.2025,16.0,1066.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,28.04.2025,24.0,1600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,29.04.2025,27.0,1800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9320__9320CacakExtraZonaCrvena,80.0,30.04.2025,34.0,2266.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,01.04.2025,21.0,1050.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,02.04.2025,17.0,850.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,03.04.2025,12.0,600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,04.04.2025,26.0,1300.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,05.04.2025,11.0,550.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,06.04.2025,1.0,50.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,07.04.2025,25.0,1250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,08.04.2025,19.0,950.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,09.04.2025,12.0,600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,10.04.2025,31.0,1550.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,11.04.2025,26.0,1300.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,12.04.2025,9.0,450.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,14.04.2025,29.0,1450.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,15.04.2025,23.0,1150.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,16.04.2025,34.0,1700.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,17.04.2025,33.0,1650.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,22.04.2025,30.0,1500.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,23.04.2025,23.0,1150.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,24.04.2025,16.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,25.04.2025,30.0,1500.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,26.04.2025,15.0,750.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,28.04.2025,32.0,1600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,29.04.2025,20.0,1000.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9321__9321CacakIzonaZuta,60.0,30.04.2025,23.0,1150.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,01.04.2025,14.0,466.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,02.04.2025,28.0,933.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,03.04.2025,13.0,433.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,04.04.2025,18.0,600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,05.04.2025,24.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,06.04.2025,3.0,100.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,07.04.2025,18.0,600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,08.04.2025,17.0,566.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,09.04.2025,15.0,500.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,10.04.2025,24.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,11.04.2025,31.0,1033.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,12.04.2025,8.0,266.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,14.04.2025,17.0,566.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,15.04.2025,24.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,16.04.2025,13.0,433.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,17.04.2025,24.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,22.04.2025,15.0,500.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,23.04.2025,16.0,533.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,24.04.2025,23.0,766.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,25.04.2025,26.0,866.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,26.04.2025,14.0,466.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,27.04.2025,3.0,100.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,28.04.2025,26.0,866.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,29.04.2025,26.0,866.67
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9322__9322CacakIIzonaZelena,40.0,30.04.2025,22.0,733.33
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,01.04.2025,24.0,600.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,02.04.2025,31.0,775.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,03.04.2025,33.0,825.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,04.04.2025,39.0,975.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,05.04.2025,21.0,525.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,07.04.2025,35.0,875.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,08.04.2025,33.0,825.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,09.04.2025,32.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,10.04.2025,29.0,725.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,11.04.2025,31.0,775.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,12.04.2025,18.0,450.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,14.04.2025,48.0,1200.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,15.04.2025,23.0,575.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,16.04.2025,43.0,1075.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,17.04.2025,43.0,1075.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,22.04.2025,59.0,1475.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,23.04.2025,32.0,800.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,24.04.2025,47.0,1175.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,25.04.2025,41.0,1025.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,26.04.2025,17.0,425.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,28.04.2025,26.0,650.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,29.04.2025,38.0,950.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9323__9323CacakIIIzonaPlava,30.0,30.04.2025,34.0,850.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,04.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,05.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,06.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,09.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,11.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,12.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,14.04.2025,4.0,1000.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,15.04.2025,3.0,750.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,16.04.2025,3.0,750.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,17.04.2025,5.0,1250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,22.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,23.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,24.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,25.04.2025,1.0,250.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,29.04.2025,3.0,750.0
30894c20-62ed-4923-b872-04bc57e4d64e,prepaid,S_9325__9325CacakDnevnaKarta,300.0,30.04.2025,1.0,250.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9120__9120_GolubacCeoDan,200.0,05.04.2025,1.0,166.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9120__9120_GolubacCeoDan,200.0,10.04.2025,1.0,166.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9120__9120_GolubacCeoDan,200.0,14.04.2025,1.0,166.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,02.04.2025,2.0,83.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,03.04.2025,5.0,208.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,04.04.2025,5.0,208.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,05.04.2025,1.0,41.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,07.04.2025,5.0,208.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,08.04.2025,4.0,166.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,09.04.2025,1.0,41.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,10.04.2025,5.0,208.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,11.04.2025,6.0,250.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,12.04.2025,1.0,41.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,14.04.2025,6.0,250.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,15.04.2025,1.0,41.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,16.04.2025,6.0,250.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,17.04.2025,16.0,666.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,22.04.2025,9.0,375.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,23.04.2025,5.0,208.33
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,24.04.2025,9.0,375.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,25.04.2025,12.0,500.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,26.04.2025,4.0,166.67
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,28.04.2025,12.0,500.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,29.04.2025,9.0,375.0
b0613e87-0f16-485a-8e19-ac84c877fdf5,prepaid,S_9121__9121_Golubac,50.0,30.04.2025,10.0,416.67
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,01.04.2025,17.0,425.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,02.04.2025,10.0,250.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,03.04.2025,12.0,300.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,04.04.2025,23.0,575.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,05.04.2025,2.0,50.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,06.04.2025,1.0,25.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,07.04.2025,20.0,500.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,08.04.2025,15.0,375.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,09.04.2025,21.0,525.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,10.04.2025,19.0,475.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,11.04.2025,14.0,350.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,12.04.2025,4.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,14.04.2025,12.0,300.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,15.04.2025,9.0,225.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,16.04.2025,10.0,250.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,17.04.2025,18.0,450.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,22.04.2025,35.0,875.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,23.04.2025,8.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,24.04.2025,18.0,450.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,25.04.2025,18.0,450.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,26.04.2025,8.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,27.04.2025,1.0,25.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,28.04.2025,27.0,675.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,29.04.2025,10.0,250.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8391__8391LjubovijaZona1,30.0,30.04.2025,12.0,300.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,07.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,08.04.2025,2.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,09.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,10.04.2025,2.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,11.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,14.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,15.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,16.04.2025,4.0,400.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,17.04.2025,3.0,300.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,22.04.2025,4.0,400.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,23.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,24.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,25.04.2025,2.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,26.04.2025,2.0,200.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,28.04.2025,6.0,600.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,29.04.2025,1.0,100.0
6b9177bc-f02a-40a6-941a-c767e1a1d229,prepaid,S_8392__8392LjubovijaDnevna,120.0,30.04.2025,5.0,500.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,02.04.2025,1.0,125.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,08.04.2025,2.0,250.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,15.04.2025,1.0,125.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,16.04.2025,2.0,250.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,17.04.2025,2.0,250.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,23.04.2025,1.0,125.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9080__9080SurcinZutaZonaCeoDan,150.0,30.04.2025,1.0,125.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,01.04.2025,1.0,45.83
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,03.04.2025,1.0,45.83
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,04.04.2025,9.0,412.5
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,05.04.2025,3.0,137.5
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,07.04.2025,3.0,137.5
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,08.04.2025,3.0,137.5
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,09.04.2025,6.0,275.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,10.04.2025,6.0,275.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,11.04.2025,2.0,91.67
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,12.04.2025,4.0,183.33
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,14.04.2025,6.0,275.0
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,15.04.2025,5.0,229.17
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,16.04.2025,2.0,91.67
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,17.04.2025,5.0,229.17
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,19.04.2025,1.0,45.83
6e91dc5c-132d-42ff-a3f3-94fb3d90c99b,prepaid,S_9081__9081SurcinCrvenaZona,55.0,21.04.2025,3.0,137.5
